7.38905609893065,7.229338952013514,6.777074083103329,6.10444377932887,5.307551439284491,4.4816890703380645,3.7025323126550207,3.017801129171161,2.44849007030495,1.9956763304064424,1.6487212707001284,1.392177953140435,1.210438881254307,1.0903018040415289,1.022092911672464,1.0
7.229338952013514,7.073074149574183,6.630585151024984,5.97249399698907,5.192826775992093,4.384815723850994,3.6225007241235234,2.95257025531377,2.3955650629632625,1.952539057472663,1.6130835581300575,1.3620855180987375,1.1842748026435779,1.0667345322427233,1.0000000000000002,0.9783846346842255
6.777074083103329,6.630585151024984,6.215778106559196,5.598856900631484,4.867965383172318,4.110503214546053,3.395878369576644,2.7678585121888095,2.2456993662019924,1.830388909757714,1.5121696255006196,1.2768739334190884,1.110186992966034,1.0000000000000002,0.9374403563158126,0.9171772405522964
6.10444377932887,5.97249399698907,5.598856900631484,5.0431656433600285,4.384815723850994,3.7025323126550207,3.058834584707246,2.4931462264695186,2.0228118149738576,1.6487212707001284,1.3620855180987372,1.1501431213923026,1.0000000000000002,0.9007491587776105,0.8443986123556515,0.8261466278774511
5.307551439284491,5.192826775992093,4.867965383172318,4.384815723850994,3.812408770956235,3.2191926759279594,2.6595251737056715,2.1676834648643104,1.7587479134989297,1.4334922672095574,1.184274802643578,1.0000000000000004,0.8694570105235715,0.783162670822403,0.7341682931889968,0.7182989773284579
4.4816890703380645,4.384815723850994,4.110503214546053,3.7025323126550207,3.2191926759279594,2.718281828459046,2.2456993662019924,1.8303889097577144,1.4850842976418936,1.2104388812543072,1.0000000000000004,0.8443986123556518,0.7341682931889969,0.661301472491183,0.619930688004306,0.6065306597126335
3.7025323126550207,3.6225007241235234,3.395878369576644,3.058834584707246,2.6595251737056715,2.2456993662019924,1.8552769586143047,1.5121696255006196,1.226897384610603,1.0000000000000002,0.8261466278774512,0.6975970661820207,0.6065306597126335,0.5463319815089838,0.5121536474125056,0.5010832592258778
3.017801129171161,2.95257025531377,2.7678585121888095,2.4931462264695186,2.1676834648643104,1.8303889097577144,1.5121696255006196,1.2325151593509653,1.0000000000000004,0.8150640897464981,0.6733624492480736,0.5685863177574761,0.4943613600620205,0.4452955792080204,0.4174380464386227,0.4084149705681486
2.44849007030495,2.3955650629632625,2.2456993662019924,2.0228118149738576,1.7587479134989297,1.4850842976418936,1.226897384610603,1.0000000000000004,0.811349047038573,0.661301472491183,0.5463319815089839,0.4613219670716994,0.4010996183790131,0.3612901438409166,0.33868796117562,0.3313670971667541
1.9956763304064424,1.952539057472663,1.830388909757714,1.6487212707001284,1.4334922672095574,1.2104388812543072,1.0000000000000002,0.8150640897464981,0.661301472491183,0.5390030827240447,0.4452955792080204,0.3760069691713585,0.326921895351758,0.29447462222407794,0.2760523947837039,0.2700854214241597
1.6487212707001284,1.6130835581300575,1.5121696255006196,1.3620855180987372,1.184274802643578,1.0000000000000004,0.8261466278774512,0.6733624492480736,0.5463319815089839,0.4452955792080204,0.3678794411714425,0.31063688963933855,0.27008542142415987,0.24327921614590836,0.2280597550680519,0.22313016014842987
1.392177953140435,1.3620855180987375,1.2768739334190884,1.1501431213923026,1.0000000000000004,0.8443986123556518,0.6975970661820207,0.5685863177574761,0.4613219670716994,0.3760069691713585,0.31063688963933855,0.2623013585579332,0.2280597550680519,0.20542463252857565,0.19257334071363277,0.1884107976040285
1.210438881254307,1.1842748026435779,1.110186992966034,1.0000000000000002,0.8694570105235715,0.7341682931889969,0.6065306597126335,0.4943613600620205,0.4010996183790131,0.326921895351758,0.27008542142415987,0.2280597550680519,0.19828815286220627,0.1786078868861985,0.16743424112341226,0.16381508883516022
1.0903018040415289,1.0667345322427233,1.0000000000000002,0.9007491587776105,0.783162670822403,0.661301472491183,0.5463319815089838,0.4452955792080204,0.3612901438409166,0.29447462222407794,0.24327921614590836,0.20542463252857565,0.1786078868861985,0.16088090386378992,0.15081625184248118,0.1475563034633501
1.022092911672464,1.0000000000000002,0.9374403563158126,0.8443986123556515,0.7341682931889968,0.619930688004306,0.5121536474125056,0.4174380464386227,0.33868796117562,0.2760523947837039,0.2280597550680519,0.19257334071363277,0.16743424112341226,0.15081625184248118,0.14138124086543086,0.13832523369532707
1.0,0.9783846346842255,0.9171772405522964,0.8261466278774511,0.7182989773284579,0.6065306597126335,0.5010832592258778,0.4084149705681486,0.3313670971667541,0.2700854214241597,0.22313016014842987,0.1884107976040285,0.16381508883516022,0.1475563034633501,0.13832523369532707,0.1353352832366127
